id;date;author;post;gold_score;updated_gold_score;sentiment_value_model;refined_value
1813;2000-01-01;SweFN;Bakas den i en hjärtform passar den dessutom väl in i dagens tema .;1;1;1;1
1814;2000-01-01;SweFN;Överlägset bäst är brödet som bakats med mjölet från Ramlösa kvarn .;1;1;1;1
1815;2000-01-01;SweFN;Och att koka sylt eller kräm på smultron är rena slöseriet .;-1;-1;-1;-1
1816;2000-01-01;SweFN;Men nu när apelsinerna är billiga kan man enkelt laga till en apelsinsaft .;1;1;0;1
1817;2000-01-01;SweFN;Svarta vinbärsblad är utmärkta att göra te på .;1;1;1;1
1818;2000-01-01;SweFN;Nu ska jag göra middag till familjen och sedan blir det myskväll för hela slanten .;1;1;1;0
1819;2000-01-01;SweFN;Var lite sugen ikväll , så jag slängde ihop något som kan kallas hallonmousse .;0;0;0;0
1820;2000-01-01;SweFN;Någon gång har de nog fått dask eller ett nyp i örat om de gjort något dumt .;0;0;-1;-1
1821;2000-01-01;SweFN;I vissa familjer hör aga till vardagen .;-1;-1;0;-1
1822;2000-01-01;SweFN;Efter att ha hudflängts , det vill säga piskats i tre dagar på tre av Stockholms torg ( Riddarhustorget , Hötorget och Nytorget ) , avrättades han genom halshuggning och stegling , fredagen den 27 april-1792 .;-1;-1;0;-1
1823;2000-01-01;SweFN;Var noga med att bilder och grafiska illustrationer är korrekta och inte utnyttjas på ett missvisande sätt .;1;1;0;1
1824;2000-01-01;SweFN;Därför är det viktigt att sprida korrekt upplysning om regionens historia både i Finland och Ryssland , säger Seppinen .;1;1;0;1
1825;2000-01-01;SweFN;Men om grundvattnet har fel sammansättning kan behållarna rosta sönder .;-1;-1;0;-1
1826;2000-01-01;SweFN;Under de tvåhundra år som gått hade en del mynt korroderat men skadorna var förvånansvärt små , enligt expertisen .;1;1;0;-1
1827;2000-01-01;SweFN;Järn korroderar ungefär 200 gånger snabbare än zink .;0;0;-1;1
1828;2000-01-01;SweFN;Clemenceau eskorteras av två robotjagare samt förrådsfartyget Meuse .;0;0;0;0
1829;2000-01-01;SweFN;Två bilar från gruvbolaget eskorterade journalisterna bort från området .;0;0;0;0
1830;2000-01-01;SweFN;Zarminas problem , skriver Hellman , är att hon inte är förföljd av en regering utan av en enda människa , d.v.s. ex-maken som hotat döda henne .;-1;-1;0;-1
1831;2000-01-01;SweFN;De förföljde henne och kastade sten mot henne .;-1;-1;-1;-1
1832;2000-01-01;SweFN;Olle guidar oss mot havsisen och vi stiger alla ur zodiacen och trampar runt på isen .;0;0;1;0
1833;2000-01-01;SweFN;Nu är han ute sju nätter i veckan och jagar stjärnor längs Broadway , kring operan och på gourmetrestaurangerna .;1;1;1;0
1834;2000-01-01;SweFN;Det väsentliga är att få inleda kvartsfinalerna hemma , säger fransmannen som i fjol lotsade klubbens damer .;0;0;0;1
1835;2000-01-01;SweFN;Polisen planerade lotsa in kalven bakom älgstängslet , men det visade sig omöjligt .;-1;-1;0;-1
1836;2000-01-01;SweFN;Timmer ledde cykeln över spåret .;0;0;0;1
1837;2000-01-01;SweFN;Han ledde barnet till kunskap ur ett underifrånperspektiv .;1;1;1;1
1838;2000-01-01;SweFN;Gunnar ledde hästen därifrån , och småpojkarna gick en bit efter .;0;0;0;1
1839;2000-01-01;SweFN;Vi hade följt Lina till ladugården .;0;0;0;0
1840;2000-01-01;SweFN;Personalen som beledsagar patienterna har oftast telefoner med sig , det anser vi vara tillräckligt för att slå larm om något händer , säger hon .;1;1;0;-1
1841;2000-01-01;SweFN;Gaddafis styrkor är på motoffensiv mot rebeller i området .;0;0;0;0
1842;2000-01-01;SweFN;Dessutom har min man pincerat trädet i sommar för att frukten ska få så mycket ljus som möjligt och här är resultatet .;1;1;1;1
1843;2000-01-01;SweFN;Så jag började skära upp skinka , ost och andra ingredienser till toasten .;0;0;0;1
1844;2000-01-01;SweFN;Snedskär baguetten så att du får fyra långa skivor som är ca-1 cm tjocka .;0;0;0;0
1845;2000-01-01;SweFN;Hennes första uppdrag var att tillskära och sy fast siffrorna på det lokala pojklagets fotbolls-tröjor .;0;0;0;0
1846;2000-01-01;SweFN;Till bastun har vi snidat en trägren till handtag så det funderade vi på .;0;0;0;1
1847;2000-01-01;SweFN;Snitta vaniljstången på längden och skrapa ur den .;0;0;0;0
1848;2000-01-01;SweFN;Den sinnliga känslan infinner sig redan då man med brevkniven sprättar upp sidorna i den vackra lilla volymen .;1;1;1;1
1849;2000-01-01;SweFN;Jag hinner gissa vilka det handlar om och ler glatt medan jag sprättar kuvertet .;1;1;1;1
1850;2000-01-01;SweFN;Hacka lök , skiva fänkål och strimla paprika .;0;0;0;1
1851;2000-01-01;SweFN;Stora potatisar däremot kan tärnas , skivas eller klyftas .;0;0;0;0
1852;2000-01-01;SweFN;Skiva oliverna och grov hacka valnötterna .;0;0;0;0
1853;2000-01-01;SweFN;Fin hacka chilin och skiva svampen tunt .;0;0;0;1
1854;2000-01-01;SweFN;Sen fin hackade jag löken , räkorna och zuccinin och rörde ned i smeten och smaksatte med salt och färsk chili .;0;0;0;1
1855;2000-01-01;SweFN;Det går bra att föryngrings beskära syrener så att de blir täta och mer stabila .;1;1;1;1
1856;2000-01-01;SweFN;Jag kände mig som en vingklippt fågel .;-1;-1;-1;-1
1857;2000-01-01;SweFN;Under tiden tärnar du kycklingfilén och hackar löken grovt .;0;0;0;-1
1858;2000-01-01;SweFN;Vi köper hela rödbetor på burk och klyftar dem .;0;0;0;0
1859;2000-01-01;SweFN;Barnen är vid liv , kan jag konstatera efter hemkomsten .;1;1;1;1
1860;2000-01-01;SweFN;De levde intensivt och dog unga .;-1;-1;-1;0
1861;2000-01-01;SweFN;På den tiden levde också Sokrates .;0;0;0;0
1862;2000-01-01;SweFN;Han är bland annat morbror till framlidne Mosse Weber .;0;0;0;0
1863;2000-01-01;SweFN;I min helgonskara lyser min sedan länge hänsovna mormor klarast .;1;1;1;1
1864;2000-01-01;SweFN;Salvan läker skrubbsår och brännsår .;1;1;1;1
1865;2000-01-01;SweFN;Läkaren botade både ryggskott och vatten i knät , innan hon hamnade i svårigheter efter att ha utfört ett föryngringsexperiment med patienten .;0;0;-1;0
1866;2000-01-01;SweFN;Genterapi botade dödssjuka i cancer .;1;1;1;-1
1867;2000-01-01;SweFN;Läkaren botar kroppen och filosofen botar själen , men det krävs ett engagemang för att lyckas .;1;1;1;1
1868;2000-01-01;SweFN;Traditionellt har stafylokockinfektioner enkelt botats med antibiotika .;1;1;0;1
1869;2000-01-01;SweFN;Syftet med terapi för en personlighetsstörning är inte att fullständigt bota patienten , eftersom det varken är möjligt eller eftersträvansvärt .;0;0;0;1
1870;2000-01-01;SweFN;Han ansåg även att Gud hade helat honom från cancer .;1;1;1;1
1871;2000-01-01;SweFN;Transplantation kan ha botat hiv-smittad .;1;1;1;0
1872;2000-01-01;SweFN;Att bo i servicehus är inte alltid möjligt till följd av att man inte beaktar seder och bruk i den romska kulturen , som är viktiga för åldringarna .;-1;-1;0;1
1873;2000-01-01;SweFN;Till dessa seder hör traditioner som anknyter till sedlighet samt renhet .;0;0;0;1
1874;2000-01-01;SweFN;Enligt deras tradition förlovar man sig under en tillställning där en präst viger ringarna .;0;0;0;0
1875;2000-01-01;SweFN;I Flemingsparken i stadsdelen Martins i Åbo får man i dag chans att prova på traditionell höbärgning , det vill säga att kratta ihop höet och lyfta det på höstörar .;0;0;0;1
1876;2000-01-01;SweFN;Ivan försökte få sina adelsmän att lägga bort sina barbariska seder och han anordnade utsökta måltider för dem .;0;0;1;-1
1877;2000-01-01;SweFN;Ett antal kvinnor hugger ved och använder veden till bränsle vid våffelgräddning .;0;0;0;0
1878;2000-01-01;SweFN;Hacka grönsakerna och kycklingen i grova bitar .;0;0;0;0
1879;2000-01-01;SweFN;Knivar sönderdelar materialet och paddlar blandar .;0;0;-1;0
1880;2000-01-01;SweFN;Men Nyströms brukade slå vass ibland , så jag visste ungefär hur det gick till .;0;0;0;0
1881;2000-01-01;SweFN;Barnen kunde bekanta sig med brandbilen och tälja barkbåtar tillsammans med Rune Franzen .;0;0;1;0
1882;2000-01-01;SweFN;Forskning har även bevisat att C-vitamin neutraliserar fria radikaler som annars förhindrar produktionen av kväveoxid i blodådrornas endotelceller .;1;1;1;0
1883;2000-01-01;SweFN;Ett exempel var när vi i Skandinavien på utfärdande av bulla från påven gick i korståg mot Baltikum .;-1;-1;-1;-1
1884;2000-01-01;SweFN;Träden ger snabbare frukt , de slipper vänta i sju-åtta år på en första skörd .;1;1;1;1
1885;2000-01-01;SweFN;Lektionen gav inte så mycket så kändes rätt onödigt .;-1;-1;-1;0
1886;2000-01-01;SweFN;Alla bygger romantiska luftslott av sina förväntningar på livet .;-1;-1;-1;1
1887;2000-01-01;SweFN;Vi har byggt ett luftslott av krediter .;-1;-1;-1;0
1888;2000-01-01;SweFN;Han spikade ihop ett hönshus åt mig .;0;0;1;0
1889;2000-01-01;SweFN;Åker nu och spikar ihop trädäck vid torpet med svärfar .;0;0;0;0
1890;2000-01-01;SweFN;Två killar vandaliserar en bil på Sunnanvindsgatan .;-1;-1;-1;-1
1891;2000-01-01;SweFN;Tåg har tagits ur trafik pga skadegörelse , nedklottrat , nedskräpat , kortare tåg pga vandaliseringar , rispade rutor , till bristningsgränsen överfyllda tåg , bettlare och smutsigt .;-1;-1;-1;-1
1892;2000-01-01;SweFN;Israelerna river hus med bulldozers eller skjuter sönder dem med stridsvagnar .;-1;-1;0;-1
1893;2000-01-01;SweFN;Se hur lång tid det tar innan maskinen äter ditt kort .;-1;-1;0;0
1894;2000-01-01;SweFN;Han är på rymmen , han har inga spärrar , man medger att han kan återfalla i sitt beteende .;-1;-1;-1;-1
1895;2000-01-01;SweFN;Syskonen Chris , Cathy och Carrie lyckas rymma från sin mor och mormor .;1;1;0;1
1896;2000-01-01;SweFN;De rymmer tillsammans från sjukhuset och deras resa runt om i världen tar fart .;0;0;1;1
1897;2000-01-01;SweFN;Man vet aldrig när räven kommer att försöka smita ut .;-1;-1;-1;-1
1898;2000-01-01;SweFN;Den gode herden ger sitt liv för fåren .;1;1;1;1
1899;2000-01-01;SweFN;Aung San mördades i sin strävan , men Suu Kyi är fortfarande vid liv , även om hon tillbringat det senaste två decennierna i husarrest .;-1;-1;0;0
1900;2000-01-01;SweFN;Han håller mig vid liv .;1;1;1;1
1901;2000-01-01;SweFN;För fem år sedan anlitade han en energikonsult som värmefotograferade .;0;0;0;0
1902;2000-01-01;SweFN;Fabriken är från-1920-talet och ritad av Axel Nyström .;0;0;0;0
1903;2000-01-01;SweFN;De har helt enkelt ritat städerna så som de vill uppleva den .;0;0;0;1
1904;2000-01-01;SweFN;På kartan har jag försökt att rita in var dansbanan låg i förhållande till skolbyggnaderna av idag .;0;0;0;0
1905;2000-01-01;SweFN;Thomas Johansson skrattar och berättar att han ritade ut Stockholm , Köpenhamn och Oslo på sin lilla karta .;1;1;0;1
1906;2000-01-01;SweFN;En dansk arkitekt vid namn Poul Ambye hade ritat den märkliga byggnaden .;0;0;0;-1
1907;2000-01-01;SweFN;Sven Magnusson ritade den första kartan över Södertälje år-1648 .;0;0;0;0
1908;2000-01-01;SweFN;För att säkra spädbarnets överlevnad i en farlig värld har evolutionen därför frambringat ett medfött så kallad anknytningssystem , en drift till att forma starka känslomässiga kontakter med närstående vuxna som kan ta hand om barnet .;1;1;0;1
1909;2000-01-01;SweFN;Clownerna konfronteras med det personliga mörker som stress kan ge upphov till .;-1;-1;-1;-1
1910;2000-01-01;SweFN;Bakterien kan ge upphov till den så kallade neosjukdomen , men har hittills bara drabbat personer med försvagat immunförsvar .;-1;-1;0;-1
1911;2000-01-01;SweFN;En jordbävning skapar flodvågor som tar över 300 000 människors liv i Sydasien .;-1;-1;-1;0
1912;2000-01-01;SweFN;Jag älskar kombinationsövningar , flera övningar som du sätter ihop till en kombination .;1;1;1;1
1913;2000-01-01;SweFN;Polisens efterforskningar ledde inte till att någon kunde bindas till brott .;-1;-1;0;0
1914;2000-01-01;SweFN;En polisman rånade en bank i Söderhamn strax före jul .;-1;-1;-1;-1
1915;2000-01-01;SweFN;Nordea är den svenska bank som är allra sämst på att ta hand om kundernas fondsparpengar .;-1;-1;-1;-1
1916;2000-01-01;SweFN;Miljarder euro av obeskattat kapital finns gömda i ett stort antal stiftelser och skalbolag .;-1;-1;0;0
1917;2000-01-01;SweFN;Det är en farlig lek att låtsas ge makt åt folket .;-1;-1;-1;-1
1918;2000-01-01;SweFN;Ett två år gammalt barn dog i svininfluensan i går .;-1;-1;-1;-1
1919;2000-01-01;SweFN;Hans morfar gick bort i natt .;-1;-1;-1;-1
1920;2000-01-01;SweFN;Arten dog ut för 30 000 år sedan .;0;-1;-1;-1
1921;2000-01-01;SweFN;En 65-årig man omkom vid en trafikolycka på en mindre väg utanför Horred i går eftermiddag .;-1;-1;-1;-1
1922;2000-01-01;SweFN;Urkyrkans martyrer dog för sin tro på Gud .;-1;-1;0;-1
1923;2000-01-01;SweFN;Det kan inte tolereras att man låter miljontals barn förgås av misär , grymhet och lidande .;-1;-1;1;-1
1924;2000-01-01;SweFN;Vi anhöriga vägrar se på när våra barn smittas och dör bort .;-1;-1;-1;-1
1925;2000-01-01;SweFN;Jag bestämmer själv och det passar mig .;1;1;1;1
1926;2000-01-01;SweFN;Kommittén bestämde i går kväll att inte göra någon ändring i förslaget till riksdagslistan .;0;0;0;1
1927;2000-01-01;SweFN;Läkare har bestämt över huvudet på patienterna .;-1;-1;-1;1
1928;2000-01-01;SweFN;FN har beslutat att år-1979 särskilt skall ägnas åt barnen i världen .;0;0;0;0
1929;2000-01-01;SweFN;Har beslutet fattats av en polismyndighet , överklagas det hos länsrätten .;0;0;0;0
1930;2000-01-01;SweFN;Det var fem år före beslutet om demokratiska val i Chile .;0;0;0;1
1931;2000-01-01;SweFN;Nu har riksdagen klubbat en lösning som nästan ingen vill ha .;-1;-1;-1;1
1932;2000-01-01;SweFN;Han hade först varit lite tveksam men slog till .;0;0;1;-1
1933;2000-01-01;SweFN;Ska bli hur kul som helst .;1;1;1;1
1934;2000-01-01;SweFN;Den blev hur god som helst .;1;1;1;1
1935;2000-01-01;SweFN;Har man rätt pjucks , rätta brillor och tajta byxor kan man komma hur långt som helst .;1;1;1;1
1936;2000-01-01;SweFN;Livet är allt bra härligt .;1;1;1;1
1937;2000-01-01;SweFN;Bristen på värme , medmänsklighet , trygghet och tröst är total .;-1;-1;0;1
1938;2000-01-01;SweFN;Är så glad att jag sagt upp lägenheten .;1;1;1;1
1939;2000-01-01;SweFN;Ja jag är något irriterad just nu .;-1;-1;-1;-1
1940;2000-01-01;SweFN;Jag är så stolt över henne .;1;1;1;1
1941;2000-01-01;SweFN;Matchen behöver vi inte snacka om , men det var iallafall rätt så stor utklassning .;-1;-1;0;-1
1942;2000-01-01;SweFN;Det är ju inte så roligt väder ute .;-1;-1;-1;1
1943;2000-01-01;SweFN;Önskar att jag också hade en så fin sångröst .;1;1;1;1
1944;2000-01-01;SweFN;Jag tror på att de sociala nätverken är väldigt viktiga .;1;1;1;1
1945;2000-01-01;SweFN;Jag total sabbade mina svarta moccaskor .;-1;-1;-1;-1
1946;2000-01-01;SweFN;En brand total förstörde en av lägenheterna i december 2-11 och rökskadade övriga lägenheter .;-1;-1;-1;-1
1947;2000-01-01;SweFN;Lånen amorteras på 25 år och banken godtar kontraktet som säkerhet .;0;1;0;1
1948;2000-01-01;SweFN;Det går röta in i stammen och träden dör i förtid .;-1;-1;-1;-1
1949;2000-01-01;SweFN;Stillastående vatten blir snart skämt och ruttet .;-1;-1;-1;-1
1950;2000-01-01;SweFN;Han är ute och skottar snö .;0;0;0;0
1951;2000-01-01;SweFN;Enstaka försök att i grupper och på tu man hand uppliva gamla minnen misslyckades .;-1;-1;0;-1
1952;2000-01-01;SweFN;Tänker tillbaka på mitt eget bröllop och konstaterar att jag inte ångrar mitt val ett dugg .;1;1;1;1
1953;2000-01-01;SweFN;Jag kommer ihåg honom som en kille som alltid lyssnade på musik .;0;0;0;0
1954;2000-01-01;SweFN;Förutom klimatet har vi höga skatter och långa avstånd , vilket betyder att det tar lång tid och kostar rätt mycket att resa till metropolerna i Europa .;-1;-1;-1;-1
1955;2000-01-01;SweFN;Nu är Göteborg den härskande metropolen i ett territoriellt monster : Västra Götaland .;-1;-1;0;-1
1956;2000-01-01;SweFN;Han tror inte att affären kommer att störa relationen mellan länderna , åtminstone inte på lite längre sikt .;1;1;0;-1
1957;2000-01-01;SweFN;Det finns inte längre något rimligt förhållande mellan pengar och prestation .;-1;-1;-1;1
1958;2000-01-01;SweFN;De senaste årens spända relationer mellan de två grannländerna ledde för tre år sedan till och med till att Indien förbjöd allt cricketutbyte med Pakistan .;-1;-1;0;-1
1959;2000-01-01;SweFN;De jobbar åtta timmar om dagen och får knappt något betalt .;-1;-1;-1;-1
1960;2000-01-01;SweFN;Allra sämst är poliserna på att klara upp inbrott och stölder .;-1;-1;-1;-1
1961;2000-01-01;SweFN;Det problemet avhjälptes med ett nytt ingrepp .;1;1;0;1
1962;2000-01-01;SweFN;Foten är på bättringsväg .;1;1;1;1
1963;2000-01-01;SweFN;Gott att höra att han är på bättringsvägen .;1;1;1;1
1964;2000-01-01;SweFN;Mungiporna höll på att läkas .;1;1;1;0
1965;2000-01-01;SweFN;Det kan hända att diskbråcket själv läker .;1;1;0;1
1966;2000-01-01;SweFN;Allt går bra och såret läker fint .;1;1;1;1
1967;2000-01-01;SweFN;Såret läker normalt .;1;1;1;1
1968;2000-01-01;SweFN;Han har återhämtat sig efter en depression .;1;1;1;0
1969;2000-01-01;SweFN;Med några vindmöllor förstör ni en hel nationalpark .;-1;-1;-1;-1
1970;2000-01-01;SweFN;Förra året var det så torrt och varmt att blommorna vissnade bort och då blev det en dålig honungsskörd .;-1;-1;-1;-1
